Region|SoateRegion|Raion|SoateRaion7|Scm_Code|Scm_NewCode|NewName|Age|Total|men|women|visitTotal|VisitMen|VisitWomen|mhi
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|91|60|12|48|3|0|3|60
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|92|87|31|56|4|0|4|87
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|93|88|25|63|4|0|4|88
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|94|92|30|62|5|0|5|92
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|95|68|26|42|2|1|1|68
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|96|37|12|25|2|0|2|37
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|97|34|11|23|0|0|0|34
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|98|35|10|25|0|0|0|35
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|99|26|7|19|0|0|0|26
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|100|25|7|18|0|0|0|25
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|101|18|2|16|0|0|0|18
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|102|7|2|5|0|0|0|7
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|0|3649|1818|1831|20020|10228|9635|3649
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|1|4779|2492|2287|9209|4951|4199|4779
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|2|5127|2586|2541|7556|4019|3453|5127
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|3|5312|2704|2608|5380|2883|2487|5312
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|4|5668|2927|2741|4334|2284|2020|5668
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|5|5168|2646|2522|4137|2043|2059|5168
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|6|5891|2996|2895|5546|3053|2471|5891
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|7|5961|3039|2922|3923|2077|1783|5961
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|8|5508|2799|2709|2768|1441|1268|5508
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|9|5233|2664|2569|2450|1368|1075|5233
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|10|5096|2621|2475|2682|1428|1249|5096
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|11|4933|2493|2440|2819|1575|1218|4933
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|12|4559|2337|2222|2168|1135|1008|4559
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|13|4537|2286|2251|2093|1073|1016|4537
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|14|4628|2380|2248|2055|947|1097|4628
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|15|4062|2061|2001|2911|1922|1025|4062
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|16|3707|1931|1776|2066|1092|1018|3675
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|17|3661|1798|1864|2861|1558|1339|3554
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|18|4031|2103|1928|3957|2593|1423|3097
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|19|3805|1940|1865|2730|1380|1366|1665
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|20|3616|1852|1764|2420|845|1592|175
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|21|3502|1690|1812|2501|827|1656|305
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|22|3384|1647|1737|2444|782|1727|515
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|23|3276|1521|1756|2595|739|1784|808
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|24|3462|1584|1878|2779|811|1937|976
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|25|3349|1588|1761|2933|787|2144|1131
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|26|3615|1670|1944|3085|863|2127|1381
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|27|3912|1769|2143|3211|853|2313|1563
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|28|3994|1807|2188|3226|833|2373|1776
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|29|4035|1760|2276|3470|939|2524|1870
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|30|4359|1948|2411|3547|1135|2385|2196
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|31|4540|2092|2449|3345|1006|2296|2384
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|32|4388|1984|2404|3693|1109|2569|2419
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|33|4339|2071|2268|3434|1161|2222|2481
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|34|4205|1954|2251|3342|1056|2180|2370
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|35|4390|1999|2391|3290|1023|2210|2445
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|36|4333|1998|2335|3053|983|2019|2427
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|37|4042|1832|2210|3045|997|2007|2285
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|38|3926|1825|2101|2658|996|1640|2265
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|39|3680|1756|1924|2571|945|1609|2189
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|40|3456|1629|1827|2369|839|1533|2057
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|41|3227|1536|1691|2307|895|1384|1879
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|42|3034|1449|1585|2007|746|1248|1836
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|43|2943|1363|1580|2148|844|1282|1639
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|44|2972|1354|1618|2298|875|1413|1685
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|45|2696|1295|1401|1914|810|1115|1616
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|46|2707|1260|1447|1884|798|1100|1569
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|47|2557|1224|1333|1926|694|1204|1436
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|48|2476|1181|1295|1923|718|1203|1369
Чуйская область|4170800000000000|Сокулукский район|41708222000000000|8323|824931|ЦСМ СОКУЛУКСКОГО РАЙОНА|49|2438|1115|1323|1963|730|1223|1333
